plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,PlotID,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
14,41,10PU4158,46,676,2,3,2,2,46,NA,Mo1W,Z027E0164,10PU4158,27,184.654,4.684805096,3.082919999,1209.164531,0.804527868,3806.017825,1359.601091,3824.452863,57.95725735,5.626443357,26.96789907,0.00203324,0.799005683,1.531528362,27.43322377,0.009466594,1.553159168,0.881986887,0.153872774,0.269946845,0.023088819
47,220,10PU0854,245,2480,4,8,5,11,566,NA,(B73×Ky21)S5 Sib,Z014E0028,10PU0854,14,269.415,4.339218012,3.568366331,1243.824594,0.732250828,2998.504511,1049.63849,3768.972573,63.44104783,5.389198339,20.22722079,0.001402215,0.363603635,1.143026428,18.77022131,0.016336642,0.925118764,0.26980281,0.133957886,0.22864383,0.023079322
10,146,10PU1517,173,493,1,2,4,10,493,MO088,IBM,Z017E0107,10PU1517,17,222.466,4.462262558,4.778501488,1115.158568,1.223398382,3209.7616,1239.616093,5689.920913,104.5686149,3.812221074,19.9118451,0.00125099,0.258463118,1.668586369,20.85556132,0.019534352,1.965882399,0.401331239,0.403860959,0.64717434,0.023042574
75,161,10PU4241,179,4019,7,13,3,3,179,NA,A641,Z027E0017,10PU4241,27,220.953,4.341397843,1.209215721,1522.794038,0.63242252,3878.01007,1060.644788,4173.730996,30.93234373,5.278171821,20.06848626,0.001548326,0.146446611,2.171700915,21.28873918,0.018244502,1.900975997,1.439208498,0.104575971,0.321884516,0.023014655
49,39,10PU4210,44,2600,5,9,1,1,44,NA,Mo17,Z027E0282,10PU4210,27,325.514,5.262992964,3.119314061,1232.394723,0.408255632,3611.115742,1128.642257,3808.128985,30.08213683,6.1975508,22.27848954,0.001139291,0.118769173,2.043367775,22.14735354,0.012822154,1.850256407,1.459320957,0.058367712,0.378124764,0.022996292
66,280,10PU0695,317,3515,6,11,6,6,317,NA,B73,Z027E0040,10PU0695,27,127.796,4.637328865,2.759707611,1097.261628,1.406161607,3731.650969,1228.219391,5097.748423,52.43490673,5.428905341,18.95528929,0.002362004,0.254078683,1.57677178,25.59221798,0.014876476,1.611164568,0.932195601,0.084740988,0.38939637,0.022984376
74,80,10PU1433,86,3926,7,13,2,2,86,MO265,IBM,Z017E0051,10PU1433,17,213.472,4.13383594,1.06572387,1456.505464,0.790039067,3516.982058,1141.874755,4656.929242,72.11758383,4.657411969,19.54902051,0.00137642,0.093320951,0.930717023,21.67695458,0.017322282,0.81931243,0.291384822,0.093686703,0.607245424,0.022927805
24,268,10PU1465,298,1249,2,4,6,12,619,MO342,IBM,Z017E0190,10PU1465,17,272.69,4.609722788,4.554066003,1222.072993,0.995241726,3239.231043,1238.655151,3928.936432,42.94586211,3.773703218,19.39308785,0.000892668,0.144933747,2.538975752,20.11868995,0.006201012,1.042071139,0.530883767,0.124712472,0.508659069,0.022920875
7,39,10PU4210,44,364,1,2,1,7,364,NA,Mo17,Z027E0282,10PU4210,27,272.129,4.148734616,2.552144607,1310.445845,0.650970288,2977.57266,1119.765623,4593.110415,56.61268845,6.295781221,21.08719887,0.00110707,0.099451644,2.203234707,22.24825909,0.012379521,1.378192888,1.796827921,0.225158078,0.544741898,0.022913101
26,14,10PU1386,16,1288,3,5,2,2,16,MO215,IBM,Z017E0152,10PU1386,17,332.288,3.89457536,4.409557661,1303.015677,0.516515695,3075.698706,986.6269291,2918.295917,47.6765945,4.071080055,23.13044058,0.001016318,0.145317232,0.93582554,23.35003148,0.018896042,0.993216232,0.254256467,0.109074262,0.241957525,0.022899611
19,38,10PU1400,43,994,2,4,1,7,364,MO304,IBM,Z017E0177,10PU1400,17,221.375,4.930879915,4.646991099,1048.564335,0.503043431,3238.30279,1179.885865,4954.91829,48.0941934,5.481262448,20.54361048,0.001312425,0.206165329,1.63834261,20.4789898,0.014910542,1.006477097,0.2482572,0.153139539,0.564118582,0.022895763
14,50,10PU4131,66,696,2,3,2,2,66,NA,A619,Z027E0013,10PU4131,27,231.647,5.147384988,3.908614088,1512.60214,0.688424252,3308.358037,1254.335661,4136.513921,52.6476341,8.550717369,30.83112076,0.001991134,0.343640002,1.510303315,37.24321175,0.007300904,1.617623546,0.90054066,0.135123796,0.230413266,0.022856968
78,274,10PU0862,305,4145,7,13,6,6,305,NA,(B73×Ky21)S5 Sib,Z014E0087,10PU0862,14,242.601,3.712316504,0.770990638,1225.343903,0.8142898,3133.421822,959.5348715,3981.214851,86.01364528,7.102601208,17.26477424,0.001427604,0.079589752,3.449318385,20.53667655,0.016603897,1.243731749,0.3153525,0.198446982,0.284959841,0.022851476
12,214,10PU4261,230,550,1,2,6,12,550,NA,Mo17,Z027E0282,10PU4261,27,328.91,3.657771195,2.708375714,1087.244339,0.841908188,2398.829274,937.9021614,3863.446149,40.51688378,4.633344908,19.09951019,0.000973769,0.099561465,1.792148213,19.23917613,0.011745779,2.481949598,0.92923925,0.131606456,0.278044572,0.022842726
66,215,10PU1350,229,3427,6,11,6,6,229,MO345,IBM,Z017E0079,10PU1350,17,225.969,3.321644369,1.04156586,1406.087997,0.761431079,3483.505075,1073.149153,4012.657225,54.19510063,6.515972349,22.7937402,0.001341654,0.162770594,1.75760983,22.55923461,0.010509277,1.042211924,0.777671464,0.083249523,0.359274086,0.022835585
68,83,10PU3961,83,3602,6,12,2,8,404,NA,CML322,Z027E0090,10PU3961,27,167.521,2.561955177,1.317822142,1516.915277,0.540250106,4274.384166,1168.94522,4436.936321,61.11986606,6.869416066,23.68730192,0.001488099,0.437044378,3.336138707,36.13256239,0.011032982,1.94685693,2.156923827,0.073141031,0.475512565,0.022835467
19,4,10PU4075,10,961,2,4,1,7,331,NA,KY226,Z027E0155,10PU4075,27,144.652,5.286572701,5.603259083,986.0722247,1.050062556,2694.449913,1154.807268,2397.932702,56.01350113,7.124558008,19.81339331,0.001382691,0.036256681,1.458687443,20.96959528,0.015777089,2.604180921,1.136436011,0.159761659,0.344302382,0.022815487
32,23,10PU1501,26,1619,3,6,2,8,347,MO154,IBM,Z017E0130,10PU1501,17,322.441,4.034440758,1.311893741,1061.175414,0.37573761,3057.285234,956.6391261,3645.162921,40.09898154,4.518835403,21.32152544,0.0011027,0.197841528,1.409477487,21.5001326,0.027152168,1.881454393,0.189253714,0.123361616,0.415911473,0.022812789
68,43,10PU0781,48,3567,6,12,2,8,369,NA,(B73xKy21)S5 Sib,Z014E0122,10PU0781,14,156.566,3.456335441,1.651923797,1227.605753,0.855678821,4058.470649,1173.261782,4883.696941,73.52617788,5.43896217,15.82160339,0.001491752,0.182675941,1.350756767,19.38309707,0.011902782,1.464978871,0.686697348,0.118899751,0.310569844,0.022790142
78,271,10PU0862,302,4142,7,13,6,6,302,NA,(B73×Ky21)S5 Sib,Z014E0087,10PU0862,14,175.85,4.476518901,1.061708664,1189.340072,0.790409406,3992.386909,1034.987038,5298.627115,110.2357837,6.001006016,17.24143493,0.001815955,0.065308313,2.878296165,19.15965347,0.022890139,1.337420994,0.395970251,0.227430038,0.333497439,0.022755752
7,6,10PU4173,8,328,1,2,1,7,328,NA,CML314,Z027E0088,10PU4173,27,210.782,3.986206389,4.071754993,1403.506428,0.62807457,3044.550354,1237.104158,4699.348726,52.93452431,6.749137521,21.70614902,0.001147814,0.08877341,2.695702284,27.49095973,0.016212104,1.220688808,1.452200884,0.167973699,0.218032262,0.02271318
84,205,10PU1358,240,4401,7,14,6,12,561,MO194,IBM,Z017E0147,10PU1358,17,212.473,4.472152785,1.337669003,1163.728273,1.041064723,3313.493695,1134.397735,4670.982466,41.39818366,7.098385597,22.15535122,0.001951467,0.297703696,2.416261852,20.21143491,0.018288403,1.420974798,0.562503746,0.044169999,0.326153067,0.022708905
79,4,10PU1430,10,4171,7,14,1,7,331,MO068,IBM,Z017E0102,10PU1430,17,302.871,5.417333949,0.875753281,1050.655302,0.570359465,2996.596866,1034.482989,3806.3293,40.24612567,4.774758225,21.81947582,0.001445851,0.056520308,1.356254504,27.86056064,0.015476837,2.380026074,0.410227028,0.037634849,0.430433483,0.022682328
32,14,10PU3969,16,1609,3,6,2,8,337,NA,B115,Z027E0030,10PU3969,27,221.154,3.745597725,2.390126104,1499.134722,0.540873543,3669.096631,1180.53515,3520.217624,49.02681768,4.85525508,15.42739589,0.001266682,0.154638613,1.153346965,23.96807923,0.01896617,4.185100123,1.778731113,0.189456639,0.279478707,0.022678633
15,133,10PU1427,148,778,2,3,3,3,148,MO005,IBM,Z017E0002,10PU1427,17,148.293,5.4982668,4.129937929,1171.334471,0.771228117,3760.648052,1306.838439,4694.343842,97.50043724,5.436335421,19.97494433,0.001117238,0.101054567,1.446826397,26.63984418,0.013199594,2.445541935,0.524002207,0.233919032,0.333076864,0.02266909
26,43,10PU0781,48,1320,3,5,2,2,48,NA,(B73xKy21)S5 Sib,Z014E0122,10PU0781,14,168.678,3.74966954,3.401119171,1153.834954,0.95735524,3612.826871,1098.645636,4893.637594,98.01768407,4.883418216,18.00815367,0.000940648,0.170291155,1.858045357,20.70927796,0.02599494,0.941543233,0.631810956,0.232147016,0.31579593,0.022640647
71,261,10PU4212,285,3804,6,12,5,11,606,NA,IDS28,Z027E0137,10PU4212,27,91.158,4.540677541,4.432389034,1421.4338,1.914077719,4577.966145,1352.970833,4269.750037,58.49596554,7.473334634,22.1867322,0.003385893,0.268875953,3.863622078,40.1041586,0.006793708,3.447287399,2.17986046,0.12660091,0.363863268,0.0226187
76,118,10PU0712,132,3972,7,13,4,4,132,NA,(B73×Ky21)S5 Sib,Z014E0163,10PU0712,14,175.977,4.482375268,1.419180242,1185.505166,0.76695049,4120.567052,1056.502797,4223.111265,34.308813,4.650363423,21.34883903,0.002105434,0.117741747,1.206111061,27.05457213,0.022457045,1.388770924,0.524231598,0.024846333,0.30976659,0.022526307
84,271,10PU1504,302,4463,7,14,6,12,623,MO136,IBM,Z017E0125,10PU1504,17,182.676,5.350257346,1.673451932,1281.266952,1.698060896,3425.837561,1275.312131,4041.721483,33.03479938,4.479187416,26.32039961,0.00188591,0.329213782,1.3275976,34.71596074,0.022367879,1.655975759,0.291198543,0.035300562,0.343200759,0.022516526
78,213,10PU4185,232,4072,7,13,6,6,232,NA,NC340,Z027E0209,10PU4185,27,173.567,4.235871116,1.571340753,758.5405308,0.84776708,3137.382065,1095.410109,3162.180667,71.71859915,2.971812568,13.55909894,0.001819729,0.061029711,1.355297863,21.58715404,0.022314212,3.596713285,2.207054747,0.060286965,0.234581593,0.022512916
32,22,10PU4199,25,1618,3,6,2,8,346,NA,CO106,Z027E0107,10PU4199,27,214.361,4.659710001,3.235285309,1625.995286,0.660156227,4229.67854,1416.180907,4201.23998,63.29778717,5.80532025,17.91978387,0.001771275,0.06942099,2.952010638,27.35723016,0.030909643,2.848994179,1.08285219,0.171444445,0.520211187,0.022464747
18,202,10PU0786,225,855,2,3,6,6,225,NA,(B73×Ky21)S5 Sib,Z014E0042,10PU0786,14,199.147,5.207751078,4.737280209,1303.420907,1.158381977,3879.195637,1235.27679,5507.870332,103.1300893,7.794425331,15.15080032,0.001175846,0.12859564,2.164678153,22.42923224,0.023286205,1.143500879,0.705995185,0.236481633,0.252493201,0.02244177
13,32,10PU4233,33,663,2,3,1,1,33,NA,A554,Z027E0010,10PU4233,27,183.048,5.229833586,3.844894364,1277.633902,0.747084525,3954.69535,1340.269977,4872.69641,45.05557367,5.771389289,31.60930007,0.002912647,0.196342314,2.740320959,33.35014682,0.015121682,3.524620697,1.067412191,0.106588901,0.62341374,0.022408397
66,244,10PU4170,272,3470,6,11,6,6,272,NA,Va14,Z027E0263,10PU4170,27,178.627,3.612575372,2.323347331,1684.762033,1.096472645,4022.713473,1342.920397,4091.451377,69.91274823,9.70194382,28.96580806,0.0025488,0.257116612,1.957711501,29.1272397,0.011567366,1.078231094,0.865330928,0.090448938,0.315166899,0.022400159
15,188,10PU1499,206,836,2,3,3,3,206,MO028,IBM,Z017E0017,10PU1499,17,202.608,4.514810441,6.258667149,981.7393223,0.931985718,3349.745216,1093.752923,3698.637151,43.57632795,3.687492718,18.30708195,0.001078451,0.133111542,0.829741178,21.33173718,0.020553542,1.162724389,0.267320408,0.124915628,0.828474402,0.022393359
2,79,10PU4062,87,87,1,1,2,2,87,NA,Pa880,Z027E0234,10PU4062,27,175.378,3.56433425,3.006128625,1298.581477,0.791475998,3673.989992,1130.379879,4137.28054,100.5061486,6.646559569,26.71017874,0.005680722,0.473281781,1.051615379,27.14174611,0.020908797,1.598923039,0.820580393,0.448737775,0.38927621,0.022322548
40,114,10PU4232,127,2041,4,7,4,4,127,NA,F7,Z027E0120,10PU4232,27,196.05,4.095931803,2.824044934,1658.388008,0.630775672,4213.850972,1344.856953,5094.18224,77.22479566,13.08513246,31.52996675,0.003392258,0.107034108,3.477117954,37.57391231,0.019839887,3.596424228,0.65016933,0.143098607,0.60046474,0.022315279
46,119,10PU1325,133,2368,4,8,4,10,454,MO202,IBM,Z017E0148,10PU1325,17,193.572,4.683259736,4.027018793,1239.655655,0.713365185,3403.769401,1293.297263,4908.180194,66.32782666,5.199985213,24.37870359,0.001581169,0.193776718,2.353719379,23.64480719,0.020124339,1.510146399,1.223962424,0.137453272,0.217088286,0.022303348
44,13,10PU4068,15,2250,4,8,2,8,336,NA,Tx303,Z027E0252,10PU4068,27,297.695,3.132907012,1.816050793,1382.779156,0.484881517,2937.807669,1025.348532,3248.090664,55.50299339,5.586603122,13.57713383,0.011821904,0.258066743,2.891016486,25.23990949,0.013399902,3.908105595,1.625405516,0.085102425,0.220024861,0.022274718
57,98,10PU0687,119,2996,5,10,3,9,440,NA,(B73×Ky21)S5 Sib,Z014E0148,10PU0687,14,220.925,4.539175297,4.33779584,1087.110633,1.523571202,3113.782202,1001.822214,4264.740856,46.77905833,4.841056622,19.74934921,0.001396485,0.13275861,1.590378125,24.95361339,0.018366542,1.574461683,0.356131804,0.109605192,0.385710322,0.022261326
21,132,10PU0830,135,1086,2,4,3,9,456,NA,(B73×Ky21)S5 Sib,Z014E0187,10PU0830,14,144.285,5.602352423,5.05750359,1261.702382,1.199030689,4230.995513,1357.239537,5807.4981,127.6245952,7.908313338,18.19590469,0.001333796,0.16146449,3.051860106,21.47967175,0.021527294,1.407882798,0.501879397,0.290905272,0.432874137,0.022256316
45,156,10PU1510,162,2397,4,8,3,9,483,MO188,IBM,Z017E0144,10PU1510,17,231.684,3.293745422,3.038658963,1354.934132,1.147306983,3313.839716,1038.769435,3214.853158,55.74235229,4.511645255,19.32293109,0.001183045,0.046922185,0.756733143,13.78014087,0.01703164,2.470469054,0.222964903,0.17133618,0.357593817,0.022174727
83,224,10PU1525,249,4410,7,14,5,11,570,MO045,IBM,Z017E0029,10PU1525,17,318.328,3.942004249,1.181748345,1061.419455,1.129636218,2422.040362,1028.397155,3829.956148,24.57519389,4.002492594,16.95613299,0.001266356,0.091641085,1.912127493,20.7107146,0.013724376,2.906797124,0.252757971,0.021454978,0.536148101,0.022173408
59,285,10PU0705,312,3189,5,10,5,11,633,NA,B73,Z027E0040,10PU0705,27,235.194,4.546341186,5.357585178,1265.103321,1.065575446,3006.143572,1189.86588,4441.569791,47.74072509,5.152508018,21.75125827,0.001546889,0.235410032,1.397786785,32.11020699,0.016701789,1.086838315,0.569483066,0.128107311,0.343678944,0.022154421
34,178,10PU4196,190,1783,3,6,4,10,511,NA,4226,Z027E0001,10PU4196,27,151.518,5.118711995,5.072799862,1521.152602,1.074563637,4784.862743,1540.358262,4672.940155,94.09084645,9.554599063,21.8116774,0.002163921,0.178422328,4.257865475,32.00438603,0.009131196,2.955980683,1.956971679,0.287488404,0.477752643,0.022146506
9,189,10PU0774,205,525,1,2,3,9,525,NA,(B73×Ky21)S5 Sib,Z014E0055,10PU0774,14,151.115,3.939994476,5.334346442,1184.91906,1.020821172,3077.404954,1067.62365,4437.256178,65.42635757,7.232559294,15.22632018,0.000987642,0.216673375,2.324439503,19.92438521,0.023349335,1.56815286,0.569858085,0.235630442,0.433341009,0.022142684
86,24,10PU0797,27,4509,8,15,2,2,27,NA,(B73×Ky21)S5 Sib,Z014E0106,10PU0797,14,195.023,4.620366502,2.287205569,1371.784821,0.581841341,3326.430077,1280.929585,3780.610086,39.33408648,8.102840192,24.85460143,0.001630794,0.410504537,1.353905159,29.64549217,0.015492644,1.369115574,0.600104062,0.059199847,0.368626759,0.022116203
84,212,10PU1358,233,4394,7,14,6,12,554,MO194,IBM,Z017E0147,10PU1358,17,268.909,5.145958566,1.458581091,1416.339548,0.949764782,2681.800233,1222.97155,4239.859252,46.63154712,7.538075508,24.27247763,0.001420818,0.339636035,2.408281318,22.92279728,0.014514899,1.282485618,0.838340277,0.057472675,0.336329933,0.022068046
54,242,10PU4086,269,2825,5,9,6,6,269,NA,B68,Z027E0039,10PU4086,27,232.899,4.664097487,3.316241529,1360.779807,1.153466508,3753.416409,1171.728521,3808.927766,31.91503433,5.504764396,15.64560976,0.00126724,0.172388106,1.920415525,20.03981665,0.017015218,2.533461949,1.299691369,0.079746411,0.401112921,0.022060674
55,39,10PU1482,44,2921,5,10,1,7,365,MO272,IBM,Z017E0055,10PU1482,17,358.423,4.943128518,2.744288313,1257.240493,0.472733241,3567.888673,1149.926979,4124.211367,31.48503783,5.900781417,18.24842867,0.000863325,0.089469232,1.271920533,20.68942613,0.012969751,1.446545608,0.47477352,0.073846444,0.38745376,0.022052745
20,13,10PU0743,15,966,2,4,2,8,336,NA,(B73xKy21)S5 Sib,Z014E0134,10PU0743,14,197.54,4.384882578,5.178644878,1230.72292,0.582569605,3585.928628,1140.145121,3679.196627,49.04220248,4.985883266,21.63574087,0.001140927,0.134188552,1.328009648,34.23631504,0.006154221,1.162794263,0.482749352,0.159736533,0.209980658,0.022040645
44,20,10PU4068,23,2258,4,8,2,8,344,NA,Tx303,Z027E0252,10PU4068,27,279.526,3.281864853,2.059488176,1353.76098,0.77295719,2826.688012,1010.008535,3301.806978,49.08956528,5.529258033,14.44879677,0.012315284,0.26085182,2.735090154,25.83328096,0.014078065,3.705428922,1.757065179,0.064673602,0.254247712,0.022040018
81,135,10PU4181,150,4311,7,14,3,9,471,NA,B73,Z027E0040,10PU4181,27,219.439,3.188785684,1.27131067,1220.865806,0.946650287,3260.970929,1127.169079,4825.952594,33.20871612,3.881964861,19.76709223,0.001737727,0.099155597,2.233556608,23.54351029,0.017929367,2.188573547,1.259894028,0.052145716,0.358654188,0.022022466
20,20,10PU0743,23,974,2,4,2,8,344,NA,(B73xKy21)S5 Sib,Z014E0134,10PU0743,14,211.354,4.114263194,2.828631043,1314.891389,0.811322838,2987.88234,1042.864418,3335.415569,31.91473707,4.90030788,21.39361916,0.000960123,0.12100016,1.31660129,32.23758674,0.007355979,1.327348853,0.456341163,0.095897299,0.227001458,0.02201848
38,54,10PU4120,62,1976,4,7,2,2,62,NA,B84,Z027E0046,10PU4120,27,162.137,5.923507578,6.163039316,1086.16223,1.353400754,3314.667407,1554.771327,6038.837968,60.15547397,7.593392472,20.51516545,0.001582508,0.261902985,1.703957305,31.30847172,0.023759293,1.290808076,1.971520089,0.12992031,0.333070612,0.022007806
19,29,10PU4075,36,987,2,4,1,7,357,NA,KY226,Z027E0155,10PU4075,27,228.814,4.12812534,3.324932057,1954.875346,0.556504075,3970.413734,1048.526601,2859.199227,64.05290069,7.977602007,23.83171481,0.001150922,0.041782978,1.478688609,22.08630631,0.014159782,2.395475477,1.609180943,0.12371571,0.327781159,0.021982101
39,186,10PU4112,208,2122,4,7,3,3,208,NA,Mo45,Z027E0167,10PU4112,27,183.824,3.960022111,3.470365334,1292.402152,1.154864474,3180.973985,1134.75696,3443.97205,56.86795353,6.325538393,18.57756586,0.001324548,0.368888123,1.879178015,24.46060874,0.02001017,3.117541038,1.31546891,0.159644673,0.387792483,0.021972649
68,82,10PU3965,84,3603,6,12,2,8,405,NA,NC344,Z027E0211,10PU3965,27,289.127,2.580281662,0.74576676,1280.664841,0.294472545,2996.504993,990.1761684,3618.523428,36.24462021,6.130879865,16.59099094,0.001277996,0.116638558,1.075830001,21.41425892,0.007887343,2.308409413,1.545860353,0.044419851,0.347088185,0.021919879
79,93,10PU0740,104,4265,7,14,1,7,425,NA,(B73×Ky21)S5 Sib,Z014E0026,10PU0740,14,140.782,4.994469142,1.409827193,1426.688031,1.179464292,3780.428758,1356.839219,6278.11142,72.69346215,7.449709006,21.64376742,0.001950315,0.058940382,2.158174925,26.11835397,0.026779003,1.483953722,0.905561857,0.169023574,0.551489226,0.021907554
21,155,10PU1416,163,1114,2,4,3,9,484,MO298,IBM,Z017E0064,10PU1416,17,218.494,3.901270604,3.128259067,1369.461752,0.839347681,3671.161488,1117.284038,4668.77515,36.93257434,5.535135657,22.59453234,0.000996352,0.134435512,1.34420456,21.83498505,0.020458848,1.136631691,0.526744058,0.145703557,0.256154689,0.021907268
46,106,10PU1325,110,2345,4,8,4,10,431,MO202,IBM,Z017E0148,10PU1325,17,276.592,3.639302801,2.190596695,1174.668448,0.536371027,2912.623198,1195.8724,4245.757785,43.9991129,5.745589733,24.14429684,0.001235059,0.183571663,2.122432889,26.98346288,0.013654948,0.794994241,0.876932424,0.093855813,0.175538229,0.021867027
78,236,10PU1519,259,4099,7,13,6,6,259,MO076,IBM,Z017E0046,10PU1519,17,223.151,4.553001056,1.328522242,1122.141285,0.748844773,3211.765439,1254.36456,5340.179605,25.89671594,3.846587211,17.20579144,0.001542185,0.191242361,1.486930985,22.39271709,0.017466763,1.499793259,0.372342431,0.013090781,0.439865717,0.021838817
18,203,10PU0788,226,856,2,3,6,6,226,NA,(B73xKy21)S5 Sib,Z014E0131,10PU0788,14,164.658,8.163682845,6.09609023,1011.095734,0.899686942,3261.09512,1191.863451,3743.814056,61.2131227,3.809996375,18.52316694,0.001454012,0.109394862,1.933950307,20.61872168,0.027141346,1.775527435,0.437756767,0.195616542,0.464415919,0.021797018
31,38,10PU4200,43,1636,3,6,1,7,364,NA,T8,Z027E0251,10PU4200,27,226.498,3.861392005,2.109147391,1331.928823,0.954260093,3389.968924,951.7536431,3584.917547,44.67250334,4.3092037,20.24431661,0.001791814,0.08612535,2.973278998,26.20769712,0.024303692,2.608696771,1.574746397,0.191570984,0.334768143,0.021785467
5,264,10PU4136,281,281,1,1,5,5,281,NA,CML218,Z027E0075,10PU4136,27,211.725,4.268588902,5.995446656,1634.009243,0.94219225,3279.946529,1207.390002,2863.521114,217.0390595,12.51821418,25.13129258,0.001495119,0.200733447,2.977742312,23.19570285,0.015123607,1.126476245,0.800588942,0.787126539,0.208768846,0.021778954
4,116,10PU4104,129,129,1,1,4,4,129,NA,CML332,Z027E0094,10PU4104,27,115.049,5.37388992,4.38940135,1421.741411,1.560359094,4772.469256,1135.06875,4875.83524,143.1825167,7.028637178,24.58165353,0.001919002,0.26906138,2.638159403,27.41916859,0.027097085,2.175904212,1.945935952,0.578628975,0.350316973,0.021742582
57,134,10PU1422,149,3026,5,10,3,9,470,MO364,IBM,Z017E0086,10PU1422,17,290.56,5.412621638,1.214351127,1315.452003,0.398734282,3482.633227,1070.509452,4058.983546,32.91504036,7.069062299,18.6297128,0.000978445,0.128226576,1.886249585,22.11642212,0.014695829,1.119812387,0.485246607,0.067227137,0.452330896,0.021731926
64,177,10PU1463,192,3390,6,11,4,4,192,MO012,IBM,Z017E0006,10PU1463,17,445.12,3.687528389,0.603230459,1108.943306,0.38388541,3179.421078,1033.760626,3291.606243,72.22254766,2.826059234,22.32003105,0.000681402,0.23774044,1.854042584,16.48786559,0.017592965,0.988389881,0.380049015,0.111690341,0.346416942,0.021691865
86,9,10PU0797,5,4487,8,15,2,2,5,NA,(B73×Ky21)S5 Sib,Z014E0106,10PU0797,14,172.642,4.49342027,1.895817452,1466.651379,0.663294864,3574.61595,1555.534474,5757.772829,59.18606007,9.905046447,26.11881365,0.001640309,0.495151369,3.297872453,30.55153318,0.020836377,1.548240692,0.828710182,0.088296841,0.380853999,0.021643793
1,59,10PU3993,56,56,1,1,1,1,56,NA,CML157Q,Z027E0073,10PU3993,27,236.06,5.344198351,4.360386878,1414.1603,1.092608477,3400.550934,1103.6783,3521.357416,127.4429762,6.804218659,15.30991609,0.001130069,0.089090644,1.339335014,24.90054962,0.01503661,1.902789908,0.75840749,0.439012523,0.080359363,0.021633726
26,84,10PU0674,82,1354,3,5,2,2,82,NA,(B73×Ky21)S5 Sib,Z014E0089,10PU0674,14,186.587,3.964019103,3.25321117,1153.736551,0.653685783,2953.497674,1206.897237,4100.996302,74.91966264,5.890053575,17.07240207,0.000676425,0.057883909,1.663306569,23.88425186,0.018047488,1.175377185,0.651098608,0.246492825,0.249715228,0.021618396
40,110,10PU1523,123,2037,4,7,4,4,123,MO058,IBM,Z017E0037,10PU1523,17,175.652,5.211023867,4.460554472,984.7069173,0.965491909,3444.100444,1195.321929,5770.926804,95.70929132,2.953068747,18.44566939,0.00142442,0.119119024,1.66810131,20.99942669,0.021992557,2.07448357,0.308616865,0.222683755,0.664008113,0.021608761
82,172,10PU1330,197,4358,7,14,4,10,518,MO346,IBM,Z017E0080,10PU1330,17,227.465,3.669457819,1.03493233,1263.648241,0.757843917,3030.433808,982.0396055,3279.1397,63.75217001,4.970278371,20.38331449,0.001771232,0.115907403,1.127024644,15.69133206,0.017491276,1.171045671,0.592770891,0.128735426,0.376301042,0.021600094
21,160,10PU4050,178,1129,2,4,3,9,499,NA,B79,Z027E0045,10PU4050,27,277.062,3.838660813,2.117129554,1553.555603,0.716071431,3908.404744,1225.567584,4085.734973,84.31284988,6.463155527,19.48425675,0.001590766,0.182467022,2.09001361,24.36342374,0.010840613,1.207296171,1.327364628,0.24765151,0.325261944,0.021592659
27,129,10PU0697,138,1410,3,5,3,3,138,NA,(B73×Ky21)S5 Sib,Z014E0160,10PU0697,14,212.634,6.11667908,2.77414273,1191.015867,0.462389215,3391.71871,1191.038377,4564.426665,33.79176155,5.317914916,18.65288844,0.000849195,0.083061748,1.462296199,20.89139941,0.018124303,1.399791018,0.753794736,0.102306457,0.473739387,0.021586773
54,214,10PU4261,230,2786,5,9,6,6,230,NA,Mo17,Z027E0282,10PU4261,27,338.952,4.71242139,2.430067962,1163.031643,0.586212156,3158.644141,1011.093477,3778.966193,29.00374118,4.915700449,21.20447157,0.001327845,0.086836783,1.846092989,20.43054763,0.013073501,2.658402677,0.887026322,0.060538024,0.336101059,0.021579735
12,233,10PU4080,263,583,1,2,6,12,583,NA,B73Htrhm,Z027E0041,10PU4080,27,126.494,5.145285449,7.589837102,1166.877881,1.412431757,2998.438671,1270.246825,5253.047801,100.2705772,4.119824333,20.79616413,0.001232647,0.143649666,1.85048201,24.04113119,0.027118258,2.041032744,1.58370544,0.400429136,0.305184247,0.021577118
14,52,10PU1521,64,694,2,3,2,2,64,MO035,IBM,Z017E0024,10PU1521,17,256.156,6.380749875,3.933127101,1366.724593,0.795592006,4111.861559,1304.550252,4835.896056,60.03448284,5.551302601,23.81050992,0.000849758,0.192051698,2.502532196,19.3777772,0.01424835,2.487883564,0.221812246,0.160379851,0.640301662,0.021575481
26,15,10PU4163,17,1289,3,5,2,2,17,NA,H95,Z027E0127,10PU4163,27,192,3.746002881,8.87844155,1194.616554,1.047102283,3044.901722,1014.17505,3414.236549,84.86757969,5.180111049,20.06921654,0.001372541,0.152413446,1.839300803,25.35158558,0.017242922,1.215766415,1.12997848,0.20790082,0.455857022,0.021574682
